question,candidate answer,is correct, sent_stemmed_overlap,sent_text,sent_tags,sent_tokens,nbr_text,nbr_tags,nbr_tokens,topic1,topic2, answer_type
I am in 1st year. Can I take overload?,"When a student registers for more credits than the stipulated normal load, it is called the overload.",0,1.0,0.5581106265512472,0.0,0.5581106265512472,0.5581106265512472,0.0,0.5581106265512472,0.0,0.0,0.0
I am in 1st year. Can I take overload?,Students under academic warning may not be permitted any overload.,0,1.0,0.5581106265512472,0.0,0.5581106265512472,0.5581106265512472,0.0,0.5581106265512472,0.0,0.0,0.0
I am in 1st year. Can I take overload?,"If a student passes 3 or less technical courses in the entire first year provided a student or a student did not take semester leave in any of the two semester, a student or a student program will be terminated.",0,2.0,0.0,0.7213475204444817,0.7213475204444817,0.0,0.7213475204444817,0.7213475204444817,1.0,0.0,0.0
I am in 1st year. Can I take overload?,Normal load for the first and second year students is 16-20 credits and for the third and fourth year students is 16-22 credits.,0,1.0,0.0,0.0,1.4426950408889634,0.5581106265512472,0.0,1.4426950408889634,0.0,0.0,0.0
I am in 1st year. Can I take overload?,"the Undergraduate Committee (UGC), a standing committee of Senate shall be appointed by the Senate and shall have a term of two years.",0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
I am in 1st year. Can I take overload?,"Details about the admission criteria and entrance test(s) whose scores are to be used, are announced through the admission prospectus each year.",0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
I am in 1st year. Can I take overload?,The number of seats and the process for application and admission are described in each year’s prospectus.,0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
I am in 1st year. Can I take overload?,No academic overload shall be permitted to such students.,0,1.0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,0.0,0.0,0.0
I am in 1st year. Can I take overload?,The maximum duration within which the requirements must be completed is six years (12 semesters) (including the semester in which student took semester leave or the repeated semester or year).,0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
I am in 1st year. Can I take overload?,Action may result in semester or year or two year drop or even expulsion from the Institute.,0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
I am in 1st year. Can I take overload?,"If a student passes 4 or 5 technical courses in the entire first year, a student or a student will have to repeat the year.",0,1.0,0.0,0.7213475204444817,0.7213475204444817,0.0,0.7213475204444817,0.7213475204444817,1.0,0.0,0.0
I am in 1st year. Can I take overload?,"For details about department wise technical and non-technical courses of first year, refer program-wise regulations.",0,1.0,0.0,0.5581106265512472,0.5581106265512472,0.0,0.5581106265512472,0.5581106265512472,1.0,0.0,0.0
I am in 2nd year. Can I take overload?,"Out of to 6 credits of courses that are offered during the summer term (inclusive of SG or CW credits), for students who have completed the 2nd year of to 6 credits of courses that are offered during the summer term (inclusive of SG or CW credits) btech program, may be allowed to take up to 4 credits for IP or IS or UR or BTP.",0,0.3746343246326776,1.1529676969188645,0.44678677230151276,1.397073313359996,1.1268317722128212,0.44678677230151276,1.397073313359996,-0.2809757434745082,0.0,0.0
I am in 2nd year. Can I take overload?,Second year students having a CGPA of more than 8.0 can take an overload of up to 2 additional credits over 20 credits.,1,4.0,0.5581106265512472,1.4426950408889634,2.0008056674402104,0.5581106265512472,1.4426950408889634,2.0008056674402104,0.0,0.0,0.0
I am in 2nd year. Can I take overload?,Third and fourth year students having a CGPA of more than 8.0 can take an overload of up to 2 additional credits over 22 credits.,0,4.0,0.5581106265512472,1.4426950408889634,2.0008056674402104,0.5581106265512472,1.4426950408889634,2.0008056674402104,0.0,0.0,0.0
I am in 2nd year. Can I take overload?,First year students cannot take any overload.,0,4.0,0.5581106265512472,0.0,2.0008056674402104,0.5581106265512472,0.0,2.0008056674402104,0.0,0.0,0.0
I am in 2nd year. Can I take overload?,A student repeating the first year may be allowed transfer of credits only for the non- technical courses that A student repeating the first year or A student repeating the first year had passed in A student repeating the first year or A student repeating the first year previous attempt.,0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,1.0,0.0,0.0
I am in 2nd year. Can I take overload?,"If a student passes 3 or less technical courses in the entire first year and was on leave in either of the two semesters, a student will have to repeat the first year, ie, a student or she has to do first semester in the next academic year and will not be allowed to continue with the third semester.",0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,1.0,0.0,0.0
I am in 2nd year. Can I take overload?,"If a student repeating the first year fails in more than 1 technical courses in either semester of the repeat year, a student repeating the first year or a student repeating the first year program will be terminated.",0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,1.0,0.0,0.0
I am in 2nd year. Can I take overload?,"Further, the underload of as low as 4 credits can be availed by ECE, CSAM and CSSS students in any semester of the 3rd and 4th year, while CSE, CSD and CSB students can do so only in the 8th Semester.",0,2.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
I am in 2nd year. Can I take overload?,"When a student registers for more credits than the stipulated normal load, it is called the overload.",0,1.0,0.5581106265512472,0.0,0.5581106265512472,0.5581106265512472,0.0,0.5581106265512472,0.0,0.0,0.0
I am in 2nd year. Can I take overload?,Students under academic warning may not be permitted any overload.,0,1.0,0.5581106265512472,0.0,0.5581106265512472,0.5581106265512472,0.0,0.5581106265512472,0.0,0.0,0.0
I am in 2nd year. Can I take overload?,"If a student passes 3 or less technical courses in the entire first year provided a student or a student did not take semester leave in any of the two semester, a student or a student program will be terminated.",0,2.0,0.0,0.7213475204444817,0.7213475204444817,0.0,0.7213475204444817,0.7213475204444817,1.0,0.0,0.0
I am in 2nd year. Can I take overload?,Normal load for the first and second year students is 16-20 credits and for the third and fourth year students is 16-22 credits.,0,1.0,0.0,0.0,1.4426950408889634,0.5581106265512472,0.0,1.4426950408889634,0.0,0.0,0.0
I am in 2nd year. Can I take overload?,"the Undergraduate Committee (UGC), a standing committee of Senate shall be appointed by the Senate and shall have a term of two years.",0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
I am in 2nd year. Can I take overload?,"Details about the admission criteria and entrance test(s) whose scores are to be used, are announced through the admission prospectus each year.",0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
I am in 2nd year. Can I take overload?,The number of seats and the process for application and admission are described in each year’s prospectus.,0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
I am in 2nd year. Can I take overload?,No academic overload shall be permitted to such students.,0,1.0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,0.0,0.0,0.0
I am in 2nd year. Can I take overload?,The maximum duration within which the requirements must be completed is six years (12 semesters) (including the semester in which student took semester leave or the repeated semester or year).,0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
I am in 2nd year. Can I take overload?,Action may result in semester or year or two year drop or even expulsion from the Institute.,0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
I am in 2nd year. Can I take overload?,"If a student passes 4 or 5 technical courses in the entire first year, a student or a student will have to repeat the year.",0,1.0,0.0,0.7213475204444817,0.7213475204444817,0.0,0.7213475204444817,0.7213475204444817,1.0,0.0,0.0
I am in 2nd year. Can I take overload?,"For details about department wise technical and non-technical courses of first year, refer program-wise regulations.",0,1.0,0.0,0.5581106265512472,0.5581106265512472,0.0,0.5581106265512472,0.5581106265512472,1.0,0.0,0.0
what happens if I miss the endsem because of a medical reason?,"For medical reasons, only two medical applications including mid-semester and end-semester would be accepted for make-up examinations during the entire duration of the btech degree completion.",1,1.3627702877384942,1.5221411651849852,-0.6595915654671223,2.4322517254917133,1.735793167571736,-0.6595915654671223,2.4322517254917133,1.0482848367219186,0.4193139346887673,0.0
what happens if I miss the endsem because of a medical reason?,"If a student, for valid reasons such as illness, etc, fails to appear in the end-semester examination in one or more course(s), a student or she may make a request to the instructor and the academic office for a make-up examination within two days of the date of the scheduled examination.",1,1.0,0.6213349345596119,0.6213349345596119,1.4426950408889634,1.531574161186449,0.6213349345596119,1.4426950408889634,1.0,1.0,0.0
what happens if I miss the endsem because of a medical reason?,"For courses other than project  or  independent study, incomplete grade I is meant primarily for medical reasons.",0,1.0,0.9102392266268373,0.0,1.8204784532536746,0.9102392266268373,0.0,1.8204784532536746,0.0,1.0,0.0
what happens if I miss the endsem because of a medical reason?,"Further, for the grant of medical leave, students are required to upload the medical certificate within five working days from the date of the scheduled examination.",0,0.0,0.0,0.0,1.4426950408889634,0.9102392266268373,0.0,1.4426950408889634,1.0,1.0,0.0
what happens if I miss the endsem because of a medical reason?,The Institute reserves the right to get the medical certificate verified from the Institute Doctor.,0,0.0,0.0,0.0,0.9102392266268373,0.9102392266268373,0.0,0.9102392266268373,1.0,1.0,0.0
what happens if I miss the endsem because of a medical reason?,The two main exams  the mid- semester exam and the end-semester exam  shall normally be scheduled as per the academic calendar while the schedule of the rest will be decided by the instructor.,0,0.0,0.6213349345596119,0.6213349345596119,0.0,0.6213349345596119,0.6213349345596119,0.0,1.0,1.0,0.0
what happens if I miss the endsem because of a medical reason?,"A grade report for the semester may be withheld if a student has not paid the fees or other dues, has a disciplinary case pending against a student or her, has not completed other formalities, or for any other pertinent reason.",0,1.0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,0.0,1.0,0.0
what happens if I miss the endsem because of a medical reason?,"Such a request must, however, be supported by proper documentary evidence for justifying the request.",0,0.0,0.0,0.0,0.0,1.531574161186449,0.0,0.0,1.0,1.0,0.0
what happens if I miss the endsem because of a medical reason?,All evaluations are the responsibility of the instructor in-charge of the course.,0,0.0,0.0,1.4426950408889634,0.0,0.6213349345596119,1.4426950408889634,0.0,1.0,1.0,0.0
what happens if I miss the endsem because of a medical reason?,"For 1 or 2 credit courses, the instructor will decide the evaluation criteria and the schedule of tests and exams.",0,0.0,0.0,1.4426950408889634,0.0,0.6213349345596119,1.4426950408889634,0.0,1.0,1.0,0.0
what happens if I miss the endsem because of a medical reason?,"The Institute follows a system of continuous evaluation, in which, during a course, various instruments like tests, exams, assignments, projects, etc, are given by the instructor to assess the learning of students and assign grades.",0,0.0,0.0,1.4426950408889634,0.0,0.6213349345596119,1.4426950408889634,0.0,1.0,1.0,0.0
what happens if I miss the endsem because of a medical reason?,The following will apply to a student who is placed on a warning (academic as well as warning due to disciplinary reasons):.,0,1.0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,0.0,0.0,0.0
what happens if I miss the endsem because of a medical reason?,"A student may be allowed to take semester leave, with permission before the last date of add or drop, for any valid reason, as determined by UGC, including but not limited to ill health, internships, entrepreneurship, family requirements, etc No semester leave will be granted after the last date of add or drop other than for the critical reasons such as ill health (In such cases, no fee refund is admissible if the student has registered for the semester which is converted to the semester leave later.)",0,1.0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,0.0,0.0,0.0
what happens if I miss the endsem because of a medical reason?,"If a student is absent from the Institute for more than 20 days in a semester due to medical or any other reason, this may be converted to a semester leave for that semester by DOAA.",0,1.0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,0.0,0.0,0.0
what happens if I miss the endsem because of a medical reason?,"Finally, the request for make-up examination will be approved by the DOAA.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
what happens if I miss the endsem because of a medical reason?,"For all courses including project-based courses, An I (Incomplete) grade must be converted to a regular grade within one month of the end of the current term (ie, the moderation date).",0,0.0,0.0,0.0,0.0,0.9102392266268373,0.0,0.0,0.0,1.0,0.0
what happens if I miss the endsem because of a medical reason?,An I (Incomplete) grade may be awarded in cases when all the requirements for a course are not met by the student at the time of submission of grades and it essentially reflects as an incomplete status in the Evaluation Resource Planning (ERP) system.,0,0.0,0.0,0.0,0.0,0.9102392266268373,0.0,0.0,0.0,1.0,0.0
what happens if I miss the endsem because of a medical reason?,"All unconverted I grades are automatically converted to F grade after the grade conversion deadline, which is one month after the moderation date.",0,0.0,0.0,0.0,0.0,0.9102392266268373,0.0,0.0,0.0,1.0,0.0
what happens if I miss the endsem because of a medical reason?,"In certain courses, such as Online Courses (OC, Self-Growth (SG and Community Work (CW courses, only S or X grade is awarded.",0,0.0,0.0,0.0,0.0,0.9102392266268373,0.0,0.0,0.0,1.0,0.0
what happens if I miss the endsem because of a medical reason?,"A semester is of about four months in duration with 13 weeks of teaching, a mid- semester recess, a mid-semester examination, and an end-semester examination.",0,0.0,0.6213349345596119,0.7213475204444817,0.0,0.6213349345596119,0.7213475204444817,0.0,0.0,0.0,0.0
what happens if I fail a course?,The limit one course in a semester for OC means that no more than 4 credits of OC can be taken in a semester.,0,0.0,-0.33038118044361336,-2.337647228959611,1.0840044947195446,0.2477858853327102,-2.337647228959611,1.0840044947195446,0.9486832980505139,1.5811388300841895,0.0
what happens if I fail a course?,A btech student is allowed to register for online courses (OC) as regular courses (and not in the category of Independent Project (IP) or Independent Study (IS) or Undergraduate Research (UR) or btech Project (BTP)).,0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.2611892565642242,1.4426950408889634,1.4426950408889634,1.0,2.0,0.0
what happens if I fail a course?,Students can take advantage of the increasing amount of such courses made available by reputed universities across the world to complement the courses offered in the institute.,0,1.0,0.2611892565642242,0.9102392266268373,0.9102392266268373,0.2611892565642242,0.9102392266268373,0.9102392266268373,1.0,2.0,0.0
what happens if I fail a course?,"Intensive short-term courses of 2 credits are also possible, though it is expected that the duration of such a course will be no less than 3 weeks.",0,1.0,0.2611892565642242,1.4426950408889634,1.4426950408889634,0.2611892565642242,1.4426950408889634,1.4426950408889634,0.0,2.0,0.0
what happens if I fail a course?,The course is likely to be run as a short course on a very specialized topic.,0,1.0,0.2611892565642242,1.4426950408889634,1.4426950408889634,0.2611892565642242,1.4426950408889634,1.4426950408889634,0.0,2.0,0.0
what happens if I fail a course?,IIIT-Delhi has evolved a system for allowing students to take online courses.,0,1.0,0.0,0.9102392266268373,0.9102392266268373,0.2611892565642242,0.9102392266268373,0.9102392266268373,1.0,2.0,0.0
what happens if I fail a course?,A 2-credit course may or may not have tutorials and labs.,0,1.0,0.0,0.0,1.4426950408889634,0.2611892565642242,0.0,1.4426950408889634,0.0,2.0,0.0
what happens if I fail a course?,"A 1-credit course will have a total of about 10 hours of lecture over a period of, generally, not less than 2 weeks.",0,1.0,0.0,0.0,1.4426950408889634,0.2611892565642242,0.0,1.4426950408889634,0.0,2.0,0.0
what happens if I fail a course?,"While taking courses in the Institute is the primary means for a student to earn credits, there may be other approved provisions for earning credit through projects, studying in other Institutions and transferring credits, etc Such provisions will be provided in these or other regulations.",0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,2.0,0.0
what happens if I fail a course?,"Certain courses such as SelfGrowth (SG), Community Work (CW), may be taken for varying number of credits on case to case basis.",0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,2.0,0.0
what happens if I fail a course?,Such courses may also be run during vacations.,0,1.0,0.0,0.9102392266268373,0.9102392266268373,0.2611892565642242,0.9102392266268373,0.9102392266268373,0.0,2.0,0.0
what happens if I fail a course?,A student can take upto 8 credits of Online Courses in A student btech degree.,0,0.0,0.0,0.9102392266268373,0.9102392266268373,0.0,0.9102392266268373,0.9102392266268373,1.0,2.0,0.0
what happens if I fail a course?,There may also be labs in The course.,0,1.0,0.2611892565642242,0.2611892565642242,0.2611892565642242,0.2611892565642242,0.2611892565642242,0.2611892565642242,0.0,2.0,0.0
what happens if I fail a course?,"The course will have 3 hours of lectures per week, with a total of about 39 hours of lectures (13 weeks).",0,1.0,0.2611892565642242,0.2611892565642242,0.2611892565642242,0.2611892565642242,0.2611892565642242,0.2611892565642242,0.0,2.0,0.0
what happens if I fail a course?,"The course will have 1.5 hours of lectures per week for the whole semester, or 3 hours of lectures per week for half the semester.",0,1.0,0.2611892565642242,0.2611892565642242,0.2611892565642242,0.2611892565642242,0.2611892565642242,0.2611892565642242,0.0,2.0,0.0
what happens if I fail a course?,"In addition, a student can withdraw from at most one elective course up to the last date specified in the academic calendar, which will normally be after the mid-semester examination.",0,1.0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,2.0,0.0,0.0
what happens if I fail a course?,A student can change the courses that A student or A student does in a semester by adding and dropping courses till the last date for add or drop as specified in the academic calendar.,0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,2.0,0.0,0.0
what happens if I fail a course?,"During the summer term, a student may be permitted to drop one course by the late drop date.",0,1.0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,2.0,0.0,0.0
what happens if I fail a course?,"Also, all attempts in that course will be recorded in the respective semesters’ transcripts and the repeat course will not be permitted for late drop after mid-semester examination.",0,1.0,0.2611892565642242,1.4426950408889634,1.4426950408889634,0.2611892565642242,1.4426950408889634,1.4426950408889634,1.0,0.0,0.0
what happens if I fail a course?,"In case a student fails to do pre-registration of courses, a penalty may be imposed if a student does not register a student or a student preference within the stipulated period.",0,2.0,0.2611892565642242,0.2611892565642242,0.2611892565642242,0.2611892565642242,0.2611892565642242,0.2611892565642242,2.0,0.0,0.0
what happens if I get an F grade in a course?,"Based on students’ performance in the refresher module, only students with F or D grade may be allowed at most half the letter grade improvement (ie improvement from F to D or D to C- -), although any student can attend.",0,-0.9045340337332908,2.2688892228852082,0.010410746344479301,-0.666550485023657,1.8090991169864126,0.010410746344479301,-0.666550485023657,1.507556722888818,-2.010075630518424,0.0
what happens if I get an F grade in a course?,The pass grade for the respective course will count towards the SGPA of the semester in which the course is passed and not in the semester where F’ grade was awarded.,0,2.0,0.8825241911238361,2.352934267515801,2.685364910008187,0.8825241911238361,2.352934267515801,2.685364910008187,0.0,0.0,0.0
what happens if I get an F grade in a course?,"For at most one compulsory (core) course, after getting an F twice in the course, a student may be allowed to replace it by an elective course of the respective discipline with the prior approval from DOAA.",0,2.0,0.2611892565642242,0.9102392266268373,2.8853900817779268,0.8825241911238361,0.9102392266268373,2.8853900817779268,0.0,0.0,0.0
what happens if I get an F grade in a course?,"For all courses including project-based courses, An I (Incomplete) grade must be converted to a regular grade within one month of the end of the current term (ie, the moderation date).",0,2.0,0.2611892565642242,2.8853900817779268,2.8853900817779268,0.8825241911238361,2.8853900817779268,2.8853900817779268,0.0,0.0,0.0
what happens if I get an F grade in a course?,An F and X grade obtained in any course shall be reflected in the grade sheet.,1,2.0,0.8825241911238361,1.7038842974531876,1.7038842974531876,0.8825241911238361,1.7038842974531876,1.7038842974531876,0.0,0.0,0.0
what happens if I get an F grade in a course?,"In certain courses, such as Online Courses (OC, Self-Growth (SG and Community Work (CW courses, only S or X grade is awarded.",0,2.0,0.6213349345596119,2.0640299754485754,2.0640299754485754,0.8825241911238361,2.0640299754485754,2.0640299754485754,0.0,0.0,0.0
what happens if I get an F grade in a course?,The limit one course in a semester for OC means that no more than 4 credits of OC can be taken in a semester.,0,1.0,0.0,0.0,1.4426950408889634,0.2611892565642242,0.0,1.4426950408889634,1.0,2.0,0.0
what happens if I get an F grade in a course?,A btech student is allowed to register for online courses (OC) as regular courses (and not in the category of Independent Project (IP) or Independent Study (IS) or Undergraduate Research (UR) or btech Project (BTP)).,0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.2611892565642242,1.4426950408889634,1.4426950408889634,1.0,2.0,0.0
what happens if I get an F grade in a course?,Students can take advantage of the increasing amount of such courses made available by reputed universities across the world to complement the courses offered in the institute.,0,1.0,0.2611892565642242,0.9102392266268373,0.9102392266268373,0.2611892565642242,0.9102392266268373,0.9102392266268373,1.0,2.0,0.0
what happens if I get an F grade in a course?,"Intensive short-term courses of 2 credits are also possible, though it is expected that the duration of such a course will be no less than 3 weeks.",0,1.0,0.2611892565642242,1.4426950408889634,1.4426950408889634,0.2611892565642242,1.4426950408889634,1.4426950408889634,0.0,2.0,0.0
what happens if I get an F grade in a course?,The course is likely to be run as a short course on a very specialized topic.,0,1.0,0.2611892565642242,1.4426950408889634,1.4426950408889634,0.2611892565642242,1.4426950408889634,1.4426950408889634,0.0,2.0,0.0
what happens if I get an F grade in a course?,"For courses other than project  or  independent study, incomplete grade I is meant primarily for medical reasons.",0,2.0,0.0,2.8853900817779268,2.8853900817779268,0.8825241911238361,2.8853900817779268,2.8853900817779268,0.0,0.0,0.0
what happens if I get an F grade in a course?,IIIT-Delhi has evolved a system for allowing students to take online courses.,0,1.0,0.0,0.9102392266268373,0.9102392266268373,0.2611892565642242,0.9102392266268373,0.9102392266268373,1.0,2.0,0.0
what happens if I get an F grade in a course?,The F and X grades are fail grades and the student shall be required to repeat the course.,0,2.0,0.8825241911238361,0.8825241911238361,0.9825367770087059,0.8825241911238361,0.8825241911238361,0.9825367770087059,0.0,0.0,0.0
what happens if I get an F grade in a course?,"In the academic courses, the final grades awarded are A to F (A+ is a grade with same points as A, and is there to honor excellence).",0,2.0,0.0,2.8853900817779268,2.8853900817779268,0.2611892565642242,2.8853900817779268,2.8853900817779268,0.0,0.0,0.0
what happens if I get an F grade in a course?,A 2-credit course may or may not have tutorials and labs.,0,1.0,0.0,0.0,1.4426950408889634,0.2611892565642242,0.0,1.4426950408889634,0.0,2.0,0.0
what happens if I get an F grade in a course?,"A 1-credit course will have a total of about 10 hours of lecture over a period of, generally, not less than 2 weeks.",0,1.0,0.0,0.0,1.4426950408889634,0.2611892565642242,0.0,1.4426950408889634,0.0,2.0,0.0
what happens if I get an F grade in a course?,"While taking courses in the Institute is the primary means for a student to earn credits, there may be other approved provisions for earning credit through projects, studying in other Institutions and transferring credits, etc Such provisions will be provided in these or other regulations.",0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,2.0,0.0
what happens if I get an F grade in a course?,"Certain courses such as SelfGrowth (SG), Community Work (CW), may be taken for varying number of credits on case to case basis.",0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,2.0,0.0
what happens if I get an F grade in a course?,"However, when the course is replaced or repeated, the new grade will be used for computation of the CGPA.",0,2.0,0.2611892565642242,1.7038842974531876,1.7038842974531876,0.8825241911238361,1.7038842974531876,1.7038842974531876,0.0,0.0,0.0
Can i take 8 credits of online courses in a semester,A student can take upto 8 credits of Online Courses in A student btech degree.,0,1.0125791108334214,0.5290685813990335,1.6592972814107432,2.7907141055188913,0.7853276660692654,1.6592972814107432,2.7907141055188913,0.11250879009260249,1.068833505879723,0.0
Can i take 8 credits of online courses in a semester,"Intensive short-term courses of 2 credits are also possible, though it is expected that the duration of such a course will be no less than 3 weeks.",0,2.0,1.4426950408889634,4.32808512266689,2.8853900817779268,1.7196329342978207,4.32808512266689,2.8853900817779268,2.0,3.0,0.0
Can i take 8 credits of online courses in a semester,The limit one course in a semester for OC means that no more than 4 credits of OC can be taken in a semester.,1,4.0,0.7320575067222761,1.7196329342978207,2.1747525476112393,1.6422967333491134,1.7196329342978207,2.1747525476112393,2.0,3.0,0.0
Can i take 8 credits of online courses in a semester,IIIT-Delhi has evolved a system for allowing students to take online courses.,0,2.0,0.9102392266268373,0.9102392266268373,1.8204784532536746,0.9102392266268373,0.9102392266268373,1.8204784532536746,2.0,3.0,0.0
Can i take 8 credits of online courses in a semester,"While taking courses in the Institute is the primary means for a student to earn credits, there may be other approved provisions for earning credit through projects, studying in other Institutions and transferring credits, etc Such provisions will be provided in these or other regulations.",0,3.0,0.0,4.32808512266689,2.8853900817779268,0.0,4.32808512266689,2.8853900817779268,2.0,3.0,0.0
Can i take 8 credits of online courses in a semester,"The course will have 1.5 hours of lectures per week for the whole semester, or 3 hours of lectures per week for half the semester.",0,2.0,0.2769378934088574,1.7038842974531876,1.7038842974531876,1.7196329342978207,1.7038842974531876,1.7038842974531876,2.0,3.0,0.0
Can i take 8 credits of online courses in a semester,"CGPA computation for Honors students at the end of 8th semester will done similar to a non-Honors student, ie, a non-Honors student will be allowed to not-count worst grades of courses up to 8 credits.",0,3.0,0.9102392266268373,2.081667709817899,2.991906936444736,1.1871771200356946,2.081667709817899,2.991906936444736,2.0,0.0,0.0
Can i take 8 credits of online courses in a semester,"For N extra credits done, the student will be allowed worst grades in N credits, with a maximum limit of at most 8 credits, to be not counted towards CGPA computation.",0,1.0,1.4426950408889634,2.8853900817779268,2.8853900817779268,1.4426950408889634,2.8853900817779268,2.8853900817779268,2.0,0.0,0.0
Can i take 8 credits of online courses in a semester,"A course may be of 4, 2, or 1 credit.",0,2.0,1.4426950408889634,3.1465793383421508,1.7038842974531876,1.4426950408889634,3.1465793383421508,1.7038842974531876,3.0,0.0,0.0
Can i take 8 credits of online courses in a semester,Students can take advantage of the increasing amount of such courses made available by reputed universities across the world to complement the courses offered in the institute.,0,3.0,0.0,0.9102392266268373,0.9102392266268373,1.6422967333491134,0.9102392266268373,0.9102392266268373,2.0,3.0,0.0
Can i take 8 credits of online courses in a semester,A btech student is allowed to register for online courses (OC) as regular courses (and not in the category of Independent Project (IP) or Independent Study (IS) or Undergraduate Research (UR) or btech Project (BTP)).,0,1.0,0.0,1.4426950408889634,1.8204784532536746,1.6422967333491134,1.4426950408889634,1.8204784532536746,2.0,3.0,0.0
Can i take 8 credits of online courses in a semester,A 2-credit course may or may not have tutorials and labs.,0,1.0,0.0,2.8853900817779268,1.4426950408889634,1.4426950408889634,2.8853900817779268,1.4426950408889634,2.0,3.0,0.0
Can i take 8 credits of online courses in a semester,"Certain courses such as SelfGrowth (SG), Community Work (CW), may be taken for varying number of credits on case to case basis.",0,2.0,0.0,2.8853900817779268,1.845124645270808,0.0,2.8853900817779268,1.845124645270808,2.0,3.0,0.0
Can i take 8 credits of online courses in a semester,"For CGPA computation at the end of 6th semester, baseline credits will be 116 (equal to 29 full courses including OC but excluding SG & CW).",0,3.0,0.0,2.3785890798049216,3.7956293084047643,0.0,2.3785890798049216,3.7956293084047643,2.0,0.0,0.0
Can i take 8 credits of online courses in a semester,"btech student, who has already completed btech or btech graduation requirement (including registration for a minimum of 8 semesters on campus), will be allowed to register for at most two extra courses to improve btech or btech CGPA.",0,2.0,0.0,1.4426950408889634,3.263173494142638,0.2769378934088574,1.4426950408889634,3.263173494142638,0.0,2.0,0.0
Can i take 8 credits of online courses in a semester,"A 1-credit course will have a total of about 10 hours of lecture over a period of, generally, not less than 2 weeks.",0,1.0,0.0,2.8853900817779268,1.4426950408889634,0.0,2.8853900817779268,1.4426950408889634,2.0,3.0,0.0
Can i take 8 credits of online courses in a semester,The course is likely to be run as a short course on a very specialized topic.,0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,2.0,3.0,0.0
Can i take 8 credits of online courses in a semester,Such courses may also be run during vacations.,0,1.0,0.0,0.9102392266268373,0.9102392266268373,0.0,0.9102392266268373,0.9102392266268373,2.0,3.0,0.0
Can i take 8 credits of online courses in a semester,"Every semester the Institute offers some courses, taught by faculty appointed by it.",0,2.0,0.0,1.7038842974531876,1.7038842974531876,1.4426950408889634,1.7038842974531876,1.7038842974531876,3.0,0.0,0.0
Can i take 8 credits of online courses in a semester,Students approved for such internship are required to register for 4 credits of only IP or IS or UR or BTP or OC courses in this semester.,0,3.0,0.7320575067222761,2.6298721609246583,2.1747525476112393,0.7320575067222761,2.6298721609246583,2.1747525476112393,0.0,0.0,0.0
